playlist_name,playlist_id,song_title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Scenic Route,37i9dQZF1DX1adpUbAHocs,Morning Light,The Lowest Pair,0.479,0.394,2,-10.59,1,0.0278,0.522,0.15,0.13,0.067,130.415,audio_features,5vcE4dboiZsJRapeJd5BKB,spotify:track:5vcE4dboiZsJRapeJd5BKB,https://api.spotify.com/v1/tracks/5vcE4dboiZsJRapeJd5BKB,https://api.spotify.com/v1/audio-analysis/5vcE4dboiZsJRapeJd5BKB,283333,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,How Far I Would Go,The Lowest Pair,0.423,0.0794,5,-15.097,1,0.0322,0.916,0.00139,0.131,0.163,82.458,audio_features,40hiUh1smOsoJl868Xinsf,spotify:track:40hiUh1smOsoJl868Xinsf,https://api.spotify.com/v1/tracks/40hiUh1smOsoJl868Xinsf,https://api.spotify.com/v1/audio-analysis/40hiUh1smOsoJl868Xinsf,312838,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Motel 6,River Whyless,0.486,0.433,4,-9.598,1,0.0341,0.315,0.00131,0.1,0.12,168.116,audio_features,68PACVWn8sUs66oziKBD2u,spotify:track:68PACVWn8sUs66oziKBD2u,https://api.spotify.com/v1/tracks/68PACVWn8sUs66oziKBD2u,https://api.spotify.com/v1/audio-analysis/68PACVWn8sUs66oziKBD2u,196133,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,The Pool,River Whyless,0.373,0.198,7,-9.315,1,0.0294,0.937,9.31e-05,0.117,0.103,88.056,audio_features,3PXbcti7P1ZekivSWu48A3,spotify:track:3PXbcti7P1ZekivSWu48A3,https://api.spotify.com/v1/tracks/3PXbcti7P1ZekivSWu48A3,https://api.spotify.com/v1/audio-analysis/3PXbcti7P1ZekivSWu48A3,242562,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Life Crisis,River Whyless,0.805,0.524,0,-9.392,1,0.0309,0.292,0.0481,0.112,0.265,109.992,audio_features,6Uj5aQ6TQQRQaR3GmEuMDC,spotify:track:6Uj5aQ6TQQRQaR3GmEuMDC,https://api.spotify.com/v1/tracks/6Uj5aQ6TQQRQaR3GmEuMDC,https://api.spotify.com/v1/audio-analysis/6Uj5aQ6TQQRQaR3GmEuMDC,246173,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,The Hunt,River Whyless,0.582,0.591,2,-10.414,1,0.0295,0.325,0.37,0.0977,0.278,114.084,audio_features,1WPDc6h6igXcZMZn5zjjfq,spotify:track:1WPDc6h6igXcZMZn5zjjfq,https://api.spotify.com/v1/tracks/1WPDc6h6igXcZMZn5zjjfq,https://api.spotify.com/v1/audio-analysis/1WPDc6h6igXcZMZn5zjjfq,202111,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,All of My Friends,River Whyless,0.583,0.321,2,-12.597,1,0.0388,0.865,5.64e-05,0.108,0.0507,98.934,audio_features,4YFRWe0K5INBqbVlboebOW,spotify:track:4YFRWe0K5INBqbVlboebOW,https://api.spotify.com/v1/tracks/4YFRWe0K5INBqbVlboebOW,https://api.spotify.com/v1/audio-analysis/4YFRWe0K5INBqbVlboebOW,168800,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Maple Sap,River Whyless,0.563,0.413,11,-11.244,0,0.0319,0.861,0.0241,0.104,0.164,98.174,audio_features,74MKpEyyv6bp2PR0BtpNNN,spotify:track:74MKpEyyv6bp2PR0BtpNNN,https://api.spotify.com/v1/tracks/74MKpEyyv6bp2PR0BtpNNN,https://api.spotify.com/v1/audio-analysis/74MKpEyyv6bp2PR0BtpNNN,277893,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Falling Son,River Whyless,0.654,0.672,0,-6.803,1,0.0308,0.441,0.012,0.223,0.548,127.919,audio_features,4RgvJ3xCztohZTEaa5tyrQ,spotify:track:4RgvJ3xCztohZTEaa5tyrQ,https://api.spotify.com/v1/tracks/4RgvJ3xCztohZTEaa5tyrQ,https://api.spotify.com/v1/audio-analysis/4RgvJ3xCztohZTEaa5tyrQ,186493,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,It Ain't Me Babe,River Whyless,0.552,0.195,1,-11.164,1,0.0295,0.932,0.0,0.124,0.0798,95.169,audio_features,3y7YV3BGc75nasT2NLs0VF,spotify:track:3y7YV3BGc75nasT2NLs0VF,https://api.spotify.com/v1/tracks/3y7YV3BGc75nasT2NLs0VF,https://api.spotify.com/v1/audio-analysis/3y7YV3BGc75nasT2NLs0VF,220511,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Van Dyke Brown,River Whyless,0.648,0.81,9,-7.542,1,0.0504,0.0546,0.00809,0.304,0.618,120.033,audio_features,1D8iUDeYeouDd3XrRKcuQ5,spotify:track:1D8iUDeYeouDd3XrRKcuQ5,https://api.spotify.com/v1/tracks/1D8iUDeYeouDd3XrRKcuQ5,https://api.spotify.com/v1/audio-analysis/1D8iUDeYeouDd3XrRKcuQ5,247600,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Born in the Right Country,River Whyless,0.628,0.646,8,-6.509,1,0.0503,0.0628,0.0103,0.0963,0.607,172.611,audio_features,5TMArdLYNAEykmnugD49rn,spotify:track:5TMArdLYNAEykmnugD49rn,https://api.spotify.com/v1/tracks/5TMArdLYNAEykmnugD49rn,https://api.spotify.com/v1/audio-analysis/5TMArdLYNAEykmnugD49rn,213560,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Magnolia Blues,Adia Victoria,0.626,0.398,0,-10.749,1,0.0426,0.562,9.2e-05,0.108,0.254,82.002,audio_features,7piCuE6DVjnko9oTNTqVAO,spotify:track:7piCuE6DVjnko9oTNTqVAO,https://api.spotify.com/v1/tracks/7piCuE6DVjnko9oTNTqVAO,https://api.spotify.com/v1/audio-analysis/7piCuE6DVjnko9oTNTqVAO,208547,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,South For The Winter (feat. Matt Berninger),Adia Victoria,0.593,0.255,10,-12.454,1,0.0333,0.86,0.0,0.0911,0.228,124.072,audio_features,5WD7NduZx58sry7EbodMve,spotify:track:5WD7NduZx58sry7EbodMve,https://api.spotify.com/v1/tracks/5WD7NduZx58sry7EbodMve,https://api.spotify.com/v1/audio-analysis/5WD7NduZx58sry7EbodMve,195747,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,South Gotta Change,Adia Victoria,0.679,0.569,5,-8.151,0,0.0334,0.036,0.0,0.118,0.653,90.005,audio_features,4hDxqXmufOdDFlqnUqcamD,spotify:track:4hDxqXmufOdDFlqnUqcamD,https://api.spotify.com/v1/tracks/4hDxqXmufOdDFlqnUqcamD,https://api.spotify.com/v1/audio-analysis/4hDxqXmufOdDFlqnUqcamD,225267,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Magnolia Blues,Adia Victoria,0.627,0.411,0,-10.728,1,0.0381,0.538,7.54e-05,0.111,0.304,82.014,audio_features,168mDRF95TUgri1Kbl9GYA,spotify:track:168mDRF95TUgri1Kbl9GYA,https://api.spotify.com/v1/tracks/168mDRF95TUgri1Kbl9GYA,https://api.spotify.com/v1/audio-analysis/168mDRF95TUgri1Kbl9GYA,209547,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,"You Was Born To Die (feat. Kyshona Armstrong, Margo Price & Jason Isbell)",Adia Victoria,0.372,0.438,2,-9.422,0,0.0584,0.517,1.49e-06,0.116,0.475,154.848,audio_features,2SVuc7b7qwCcDX4rCAqkyJ,spotify:track:2SVuc7b7qwCcDX4rCAqkyJ,https://api.spotify.com/v1/tracks/2SVuc7b7qwCcDX4rCAqkyJ,https://api.spotify.com/v1/audio-analysis/2SVuc7b7qwCcDX4rCAqkyJ,181547,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,"You Was Born To Die (feat. Kyshona Armstrong, Margo Price & Jason Isbell)",Adia Victoria,0.372,0.438,2,-9.422,0,0.0584,0.517,1.49e-06,0.116,0.475,154.848,audio_features,4jSCSnMnIXnRbMPM0qLRVX,spotify:track:4jSCSnMnIXnRbMPM0qLRVX,https://api.spotify.com/v1/tracks/4jSCSnMnIXnRbMPM0qLRVX,https://api.spotify.com/v1/audio-analysis/4jSCSnMnIXnRbMPM0qLRVX,181547,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Different Kind Of Love,Adia Victoria,0.574,0.878,11,-5.165,0,0.071,0.238,0.0658,0.0737,0.743,124.061,audio_features,5gy7tyFsQIFcxMajZlghLD,spotify:track:5gy7tyFsQIFcxMajZlghLD,https://api.spotify.com/v1/tracks/5gy7tyFsQIFcxMajZlghLD,https://api.spotify.com/v1/audio-analysis/5gy7tyFsQIFcxMajZlghLD,204747,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Stuck In The South,Adia Victoria,0.49,0.359,9,-8.276,0,0.0309,0.775,0.961,0.101,0.247,111.062,audio_features,7gCQxWpBtMg2tpEdqGUQa8,spotify:track:7gCQxWpBtMg2tpEdqGUQa8,https://api.spotify.com/v1/tracks/7gCQxWpBtMg2tpEdqGUQa8,https://api.spotify.com/v1/audio-analysis/7gCQxWpBtMg2tpEdqGUQa8,187187,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Troubled Mind,Adia Victoria,0.425,0.378,9,-10.056,1,0.0353,0.22,0.214,0.0599,0.231,203.838,audio_features,3JOcEYuWCWlh6lvZPWDlIf,spotify:track:3JOcEYuWCWlh6lvZPWDlIf,https://api.spotify.com/v1/tracks/3JOcEYuWCWlh6lvZPWDlIf,https://api.spotify.com/v1/audio-analysis/3JOcEYuWCWlh6lvZPWDlIf,235320,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Dope Queen Blues,Adia Victoria,0.572,0.704,8,-7.891,1,0.0979,0.601,0.565,0.0891,0.604,80.482,audio_features,5FixijSOYM02IlrVTGm0Z8,spotify:track:5FixijSOYM02IlrVTGm0Z8,https://api.spotify.com/v1/tracks/5FixijSOYM02IlrVTGm0Z8,https://api.spotify.com/v1/audio-analysis/5FixijSOYM02IlrVTGm0Z8,186067,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Confirmation (SSBD),Westerman,0.778,0.465,8,-8.637,1,0.0328,0.803,0.169,0.105,0.477,121.962,audio_features,3Pqy5RRW33bhxYXN0ZZNXG,spotify:track:3Pqy5RRW33bhxYXN0ZZNXG,https://api.spotify.com/v1/tracks/3Pqy5RRW33bhxYXN0ZZNXG,https://api.spotify.com/v1/audio-analysis/3Pqy5RRW33bhxYXN0ZZNXG,258267,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Confirmation,Westerman,0.771,0.335,8,-12.699,1,0.0388,0.933,0.48,0.0629,0.375,121.987,audio_features,3If8ea7T8uSsAl26PVzaFE,spotify:track:3If8ea7T8uSsAl26PVzaFE,https://api.spotify.com/v1/tracks/3If8ea7T8uSsAl26PVzaFE,https://api.spotify.com/v1/audio-analysis/3If8ea7T8uSsAl26PVzaFE,209309,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Mother Song,Westerman,0.573,0.113,7,-16.915,1,0.0461,0.965,0.00113,0.11,0.252,136.246,audio_features,4td1zVlZkYccd9ezPUzhoF,spotify:track:4td1zVlZkYccd9ezPUzhoF,https://api.spotify.com/v1/tracks/4td1zVlZkYccd9ezPUzhoF,https://api.spotify.com/v1/audio-analysis/4td1zVlZkYccd9ezPUzhoF,173928,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Easy Money,Westerman,0.772,0.408,2,-8.021,1,0.0389,0.785,0.086,0.0879,0.501,142.021,audio_features,4m5OSMkgowub3jqd20iKBX,spotify:track:4m5OSMkgowub3jqd20iKBX,https://api.spotify.com/v1/tracks/4m5OSMkgowub3jqd20iKBX,https://api.spotify.com/v1/audio-analysis/4m5OSMkgowub3jqd20iKBX,273493,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Blue Comanche,Westerman,0.743,0.318,0,-9.256,0,0.0258,0.812,0.274,0.291,0.437,107.019,audio_features,3XtVFhcbHLcENVSDyR3XLn,spotify:track:3XtVFhcbHLcENVSDyR3XLn,https://api.spotify.com/v1/tracks/3XtVFhcbHLcENVSDyR3XLn,https://api.spotify.com/v1/audio-analysis/3XtVFhcbHLcENVSDyR3XLn,208400,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Blue Comanche - Sketch,Westerman,0.726,0.235,3,-14.548,1,0.0298,0.933,0.1,0.238,0.422,107.171,audio_features,6oVaHHd4IDGfnNFbBGebm4,spotify:track:6oVaHHd4IDGfnNFbBGebm4,https://api.spotify.com/v1/tracks/6oVaHHd4IDGfnNFbBGebm4,https://api.spotify.com/v1/audio-analysis/6oVaHHd4IDGfnNFbBGebm4,178125,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Your Hero Is Not Dead,Westerman,0.723,0.333,2,-9.095,1,0.0288,0.717,0.0197,0.154,0.286,109.012,audio_features,3fxs1Jh98EQTJwvOJMAp09,spotify:track:3fxs1Jh98EQTJwvOJMAp09,https://api.spotify.com/v1/tracks/3fxs1Jh98EQTJwvOJMAp09,https://api.spotify.com/v1/audio-analysis/3fxs1Jh98EQTJwvOJMAp09,215107,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Roads,Westerman,0.712,0.302,10,-15.501,1,0.0358,0.92,0.697,0.0949,0.457,90.975,audio_features,5vlT3j7ey6KTOmsFkesiKX,spotify:track:5vlT3j7ey6KTOmsFkesiKX,https://api.spotify.com/v1/tracks/5vlT3j7ey6KTOmsFkesiKX,https://api.spotify.com/v1/audio-analysis/5vlT3j7ey6KTOmsFkesiKX,193573,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Roads - Bullion Remix,Westerman,0.753,0.448,5,-9.408,0,0.0993,0.224,0.833,0.0836,0.692,91.003,audio_features,5VRbwUIZQmvtl1QuDoJvM6,spotify:track:5VRbwUIZQmvtl1QuDoJvM6,https://api.spotify.com/v1/tracks/5VRbwUIZQmvtl1QuDoJvM6,https://api.spotify.com/v1/audio-analysis/5VRbwUIZQmvtl1QuDoJvM6,384364,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Think I'll Stay,Westerman,0.788,0.496,1,-8.535,1,0.034,0.748,0.0635,0.0912,0.651,130.979,audio_features,0TSNIwEvRYwg8wc7E5wm4s,spotify:track:0TSNIwEvRYwg8wc7E5wm4s,https://api.spotify.com/v1/tracks/0TSNIwEvRYwg8wc7E5wm4s,https://api.spotify.com/v1/audio-analysis/0TSNIwEvRYwg8wc7E5wm4s,199627,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Got a Lotta Love,The Cactus Blossoms,0.568,0.324,9,-9.604,1,0.026,0.896,0.245,0.113,0.34,83.255,audio_features,0RMlPv9lkskpyEXQttMCOq,spotify:track:0RMlPv9lkskpyEXQttMCOq,https://api.spotify.com/v1/tracks/0RMlPv9lkskpyEXQttMCOq,https://api.spotify.com/v1/audio-analysis/0RMlPv9lkskpyEXQttMCOq,182827,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Happy Man,The Cactus Blossoms,0.814,0.385,0,-8.681,1,0.0356,0.424,0.0142,0.18,0.745,106.82,audio_features,1qxX6y9aYFx4OykdlnzA2s,spotify:track:1qxX6y9aYFx4OykdlnzA2s,https://api.spotify.com/v1/tracks/1qxX6y9aYFx4OykdlnzA2s,https://api.spotify.com/v1/audio-analysis/1qxX6y9aYFx4OykdlnzA2s,179763,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Mississippi,The Cactus Blossoms,0.649,0.404,0,-10.454,1,0.0311,0.789,0.000962,0.0794,0.277,111.563,audio_features,2MzuBHUg1YLezoTZqfBfVl,spotify:track:2MzuBHUg1YLezoTZqfBfVl,https://api.spotify.com/v1/tracks/2MzuBHUg1YLezoTZqfBfVl,https://api.spotify.com/v1/audio-analysis/2MzuBHUg1YLezoTZqfBfVl,241646,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Powder Blue,The Cactus Blossoms,0.327,0.2,4,-11.497,0,0.0314,0.929,0.000115,0.111,0.206,68.283,audio_features,4eml8c7ZKYbMPFNgtfiwou,spotify:track:4eml8c7ZKYbMPFNgtfiwou,https://api.spotify.com/v1/tracks/4eml8c7ZKYbMPFNgtfiwou,https://api.spotify.com/v1/audio-analysis/4eml8c7ZKYbMPFNgtfiwou,143939,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Travelers Paradise,The Cactus Blossoms,0.685,0.299,4,-8.48,1,0.0319,0.863,1.11e-05,0.0969,0.341,101.039,audio_features,6mSyEZWYvYpEmRoIsTDe8J,spotify:track:6mSyEZWYvYpEmRoIsTDe8J,https://api.spotify.com/v1/tracks/6mSyEZWYvYpEmRoIsTDe8J,https://api.spotify.com/v1/audio-analysis/6mSyEZWYvYpEmRoIsTDe8J,178568,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Change Your Ways or Die,The Cactus Blossoms,0.667,0.468,9,-7.0,1,0.0571,0.753,0.0,0.102,0.181,138.546,audio_features,0kobL3hZub6H7oP9lzlXa8,spotify:track:0kobL3hZub6H7oP9lzlXa8,https://api.spotify.com/v1/tracks/0kobL3hZub6H7oP9lzlXa8,https://api.spotify.com/v1/audio-analysis/0kobL3hZub6H7oP9lzlXa8,205559,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Desperado,The Cactus Blossoms,0.579,0.604,7,-7.245,1,0.0253,0.352,0.000972,0.0528,0.859,116.167,audio_features,7AddFQXBCAmMPWcV2K9nmp,spotify:track:7AddFQXBCAmMPWcV2K9nmp,https://api.spotify.com/v1/tracks/7AddFQXBCAmMPWcV2K9nmp,https://api.spotify.com/v1/audio-analysis/7AddFQXBCAmMPWcV2K9nmp,166013,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Stoplight Kisses,The Cactus Blossoms,0.633,0.562,4,-6.537,1,0.0413,0.685,0.0,0.23,0.707,150.536,audio_features,5a0nDWlooW1BKOtc3beONv,spotify:track:5a0nDWlooW1BKOtc3beONv,https://api.spotify.com/v1/tracks/5a0nDWlooW1BKOtc3beONv,https://api.spotify.com/v1/audio-analysis/5a0nDWlooW1BKOtc3beONv,137787,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Please Don't Call Me Crazy,The Cactus Blossoms,0.442,0.554,0,-7.664,1,0.0268,0.19,0.0452,0.128,0.488,139.291,audio_features,6OUGn3fDwQzpm1JFjItcOC,spotify:track:6OUGn3fDwQzpm1JFjItcOC,https://api.spotify.com/v1/tracks/6OUGn3fDwQzpm1JFjItcOC,https://api.spotify.com/v1/audio-analysis/6OUGn3fDwQzpm1JFjItcOC,186653,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,You're Dreaming,The Cactus Blossoms,0.708,0.323,0,-7.95,1,0.0267,0.74,0.000155,0.0978,0.489,101.513,audio_features,4zYOY5ZkeiGJa7I0vkZxr5,spotify:track:4zYOY5ZkeiGJa7I0vkZxr5,https://api.spotify.com/v1/tracks/4zYOY5ZkeiGJa7I0vkZxr5,https://api.spotify.com/v1/audio-analysis/4zYOY5ZkeiGJa7I0vkZxr5,205892,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Get Down,Susto,0.603,0.693,9,-5.461,1,0.0356,0.0163,0.000115,0.123,0.735,113.111,audio_features,5NFHQLN5tdjkTdUBkNGDEo,spotify:track:5NFHQLN5tdjkTdUBkNGDEo,https://api.spotify.com/v1/tracks/5NFHQLN5tdjkTdUBkNGDEo,https://api.spotify.com/v1/audio-analysis/5NFHQLN5tdjkTdUBkNGDEo,151515,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Jah Werx,Susto,0.601,0.584,11,-8.632,1,0.0395,0.481,0.0593,0.105,0.853,85.03,audio_features,0V6qGMcs3HocgP1Cwk8SkI,spotify:track:0V6qGMcs3HocgP1Cwk8SkI,https://api.spotify.com/v1/tracks/0V6qGMcs3HocgP1Cwk8SkI,https://api.spotify.com/v1/audio-analysis/0V6qGMcs3HocgP1Cwk8SkI,182747,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Good Right Now,Susto,0.578,0.897,6,-6.25,0,0.0413,0.0963,0.00215,0.195,0.768,96.027,audio_features,7k6Ia6hsrweMKk1LiObkC9,spotify:track:7k6Ia6hsrweMKk1LiObkC9,https://api.spotify.com/v1/tracks/7k6Ia6hsrweMKk1LiObkC9,https://api.spotify.com/v1/audio-analysis/7k6Ia6hsrweMKk1LiObkC9,201893,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Weather Balloons [Feat. Frances Cone],Susto,0.422,0.455,9,-8.49,1,0.0287,0.0355,1.76e-06,0.109,0.201,94.888,audio_features,4mOmMccRWthpaUtjPhiQm8,spotify:track:4mOmMccRWthpaUtjPhiQm8,https://api.spotify.com/v1/tracks/4mOmMccRWthpaUtjPhiQm8,https://api.spotify.com/v1/audio-analysis/4mOmMccRWthpaUtjPhiQm8,212503,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Life Is Suffering,Susto,0.658,0.576,4,-8.367,1,0.0451,0.434,0.0,0.109,0.551,79.517,audio_features,43Rh4q9wWgIEETAt0F2zCu,spotify:track:43Rh4q9wWgIEETAt0F2zCu,https://api.spotify.com/v1/tracks/43Rh4q9wWgIEETAt0F2zCu,https://api.spotify.com/v1/audio-analysis/43Rh4q9wWgIEETAt0F2zCu,184300,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Get Down,Susto,0.603,0.693,9,-5.461,1,0.0356,0.0163,0.000115,0.123,0.735,113.111,audio_features,1uWp3OTBE1pryDJ4igGD1q,spotify:track:1uWp3OTBE1pryDJ4igGD1q,https://api.spotify.com/v1/tracks/1uWp3OTBE1pryDJ4igGD1q,https://api.spotify.com/v1/audio-analysis/1uWp3OTBE1pryDJ4igGD1q,151515,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Cosmic Cowboy,Susto,0.43,0.529,0,-8.971,1,0.0289,0.276,0.0298,0.118,0.515,177.902,audio_features,00lnh0V5FU2N31e3hRLDrM,spotify:track:00lnh0V5FU2N31e3hRLDrM,https://api.spotify.com/v1/tracks/00lnh0V5FU2N31e3hRLDrM,https://api.spotify.com/v1/audio-analysis/00lnh0V5FU2N31e3hRLDrM,170160,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Far Out Feeling,Susto,0.465,0.653,0,-8.101,0,0.0371,0.176,0.105,0.457,0.477,157.981,audio_features,6CzVJHTzNbvxdb6wwH4WiQ,spotify:track:6CzVJHTzNbvxdb6wwH4WiQ,https://api.spotify.com/v1/tracks/6CzVJHTzNbvxdb6wwH4WiQ,https://api.spotify.com/v1/audio-analysis/6CzVJHTzNbvxdb6wwH4WiQ,219227,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,If I Was,Susto,0.597,0.472,0,-8.728,1,0.0247,0.24,0.000664,0.202,0.356,102.885,audio_features,5n6BdIWBSpkfjZ29JP7WzK,spotify:track:5n6BdIWBSpkfjZ29JP7WzK,https://api.spotify.com/v1/tracks/5n6BdIWBSpkfjZ29JP7WzK,https://api.spotify.com/v1/audio-analysis/5n6BdIWBSpkfjZ29JP7WzK,266053,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,"Friends, Lovers, Ex-Lovers: Whatever",Susto,0.499,0.721,0,-7.353,1,0.0364,0.175,0.00312,0.0682,0.441,129.98,audio_features,27dGnibPQKdQqlDtnwQUWl,spotify:track:27dGnibPQKdQqlDtnwQUWl,https://api.spotify.com/v1/tracks/27dGnibPQKdQqlDtnwQUWl,https://api.spotify.com/v1/audio-analysis/27dGnibPQKdQqlDtnwQUWl,161789,4
